time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.007443619069145091,0.20806662633270617,12.07860930764378,0.11502959284254644,6.248540681491004,0.0,0.09939999569152352,0.6360909904532333,3.4454403436947842,0.15290246118406747,-0.03965992970065491,0.0,441.74444415033753,442.7391225547477,442.164261353632,441.80599915184894
1.2600000000000007,0.014151608155543801,0.24869846428162834,12.288731969874917,0.1241709612079287,6.245751765450223,0.0,0.12445040806761554,0.719204927771728,3.5581430043218147,0.15124191796563347,-0.06582528263651205,0.0,455.79827820050184,453.7008449454437,453.3973035600164,453.28525037470655
1.3200000000000007,0.022413612762329633,0.29446228533780144,12.505226474793865,0.13357941674462115,6.241292803718558,0.0,0.15135631966434102,0.8071472441544395,3.657843198067019,0.16608908997581373,-0.10247799158640421,0.0,452.6408625193737,449.6765019388417,450.39739239731193,451.6193361279173
1.3800000000000008,0.032328001330311815,0.3454996980075263,12.726210404442266,0.14401822684034382,6.234719621375319,0.0,0.17971523462652367,0.8950298301058861,3.7079137220791685,0.18632897692304323,-0.12999765109591338,0.0,437.8498016284744,435.5427614293974,435.26519067869214,436.9851699357809
1.4400000000000008,0.044138961182809015,0.40219423418929273,12.951403907343575,0.15518387251947452,6.22747098442869,0.0,0.21472491941006877,0.9958453026832903,3.797967966720525,0.1856208915192786,-0.10689837285750893,0.0,448.9087905864849,450.7660497895292,450.20864106400836,450.1844673094093
1.5000000000000009,0.05845209200027466,0.4658682426314189,13.186411976660407,0.16612834725055592,6.22089130668763,0.0,0.2631298916284842,1.127812685199579,4.034470915470458,0.17506393393391367,-0.11584959969321686,0.0,495.81270515339565,495.1452872212862,495.1214467794657,494.37253377600655
1.560000000000001,0.0753339175841342,0.5364034951625706,13.427763856292485,0.17708444439631155,6.213734596113731,0.0,0.3001951939923571,1.224246182504526,4.010401566812761,0.19450690348776295,-0.12720311171927848,0.0,416.0959592669532,415.0867238384349,416.2403070045112,417.9727623045859
1.620000000000001,0.09483585424000254,0.6135912075192004,13.67139124330562,0.1888134474839891,6.205669807017504,0.0,0.350641038472059,1.349762328269945,4.109768199069387,0.19736512646339857,-0.15547101658800172,0.0,458.8628350445613,456.59631712563476,456.31049809883814,456.5748261253584
1.680000000000001,0.11748115150908035,0.69840558475475,13.920188192832327,0.2006388414494582,6.196164492874573,0.0,0.40510882072404025,1.4784375115007173,4.182766875686177,0.19653461922337281,-0.16508552846478183,0.0,450.93522718465033,450.13427710649063,450.29775633087013,450.2679810894623
1.740000000000001,0.14394999544618084,0.7919895421420846,14.177294089171463,0.21251012280447856,6.187266140194753,0.0,0.47821060919306096,1.6421837387777605,4.386104042786194,0.20036811140307634,-0.12691817754764492,0.0,489.93398889927676,492.7442942286664,491.62732888532804,491.9454372575168
1.8000000000000012,0.17475852841732537,0.8951245249501829,14.444002056913968,0.22481657511391173,6.180911984323274,0.0,0.5494031983299001,1.7967447096849913,4.5031642706404895,0.21319955141367256,-0.0812662864694769,0.0,465.4578151806592,469.006789531771,469.0474745619471,470.0816646834184
1.8600000000000012,0.2098035383021918,1.0074335538106305,14.716123159547488,0.23745234011997507,6.17630364349742,0.0,0.6191820761234025,1.9479777481269858,4.566745466929992,0.20481299326710714,-0.0691189313020536,0.0,452.6104731054828,453.58256811713574,454.7629113700581,454.1331360921333
1.9200000000000013,0.24902106618839986,1.128827311539855,14.99105860468618,0.2502000682377261,6.172383137183161,0.0,0.6884077614464295,2.099510017774679,4.597102297055911,0.22450531227165996,-0.058696156304302624,0.0,444.8613940722585,445.71096232142355,443.4471707616459,445.1060760356259
1.9800000000000013,0.29256004739347685,1.259758974889858,15.268574689209206,0.2633641644991984,6.168953954830506,0.0,0.7631738615009451,2.265985464797852,4.652580321465233,0.2065211839569865,-0.05423396650833634,0.0,454.7542974405937,455.1094700678475,454.6100499729435,453.21276935217935
2.0400000000000014,0.3410284966476956,1.4017794363273444,15.552500940118506,0.27584558233248657,6.165992623754725,0.0,0.8526722655412593,2.4690868320093964,4.810227846612974,0.2108661175109609,-0.04105010168741616,0.0,487.2185015461168,488.20199029894206,487.91404277207414,488.27665478103967
